district,year,crop,germ_temp,veg_temp,flow_temp,fruit_temp,germ_rh,veg_rh,flow_rh,fruit_rh,germ_prec,veg_prec,flow_prec,fruit_prec,n__g/kg,soc__g/kg,soil_ph,kg/acre
kasur,2000,wheat,21.84,17.12,13.98,13.91,18.77,17.55,39.07,45.06,1.18,0.0,31.87,14.28,1.103379,11.1505,7.69263,1227.5303643724696
kasur,2001,wheat,21.24,15.94,12.94,17.29,21.27,28.17,35.94,24.09,2.6,6.31,2.9,2.86,1.103379,11.1505,7.69263,1073.6842105263156
kasur,2002,wheat,21.4,16.31,14.31,16.15,19.82,32.23,32.83,32.47,0.27,7.1,0.99,10.38,1.103379,11.1505,7.69263,1048.987854251012
kasur,2003,wheat,21.74,16.28,13.56,16.39,27.8,35.9,38.95,49.55,0.41,9.99,11.92,72.51,1.103379,11.1505,7.69263,1007.2874493927123
kasur,2004,wheat,19.2,15.51,13.55,17.52,25.95,41.93,50.54,38.07,5.41,10.16,23.36,7.51,1.103379,11.1505,7.69263,1187.0445344129553
kasur,2005,wheat,21.81,16.2,12.12,14.31,27.0,34.57,50.4,59.84,1.17,17.08,34.42,47.35,1.103379,11.1505,7.69263,1139.6761133603238
kasur,2006,wheat,19.8,14.41,12.63,20.92,26.55,21.85,38.28,31.08,2.64,0.0,9.42,3.71,1.103379,11.1505,7.69263,1225.910931174089
kasur,2007,wheat,19.84,13.68,12.66,15.98,50.17,53.68,42.8,60.2,8.14,20.54,0.27,74.73,1.103379,11.1505,7.69263,1093.1174089068825
kasur,2008,wheat,21.29,13.78,11.59,15.21,29.52,39.27,39.32,34.04,6.48,3.15,16.45,4.81,1.103379,11.1505,7.69263,1203.6437246963562
kasur,2009,wheat,20.56,16.28,14.28,16.91,32.69,40.83,48.72,42.9,0.42,7.15,19.76,21.2,1.103379,11.1505,7.69263,1093.1174089068825
kasur,2010,wheat,19.72,15.27,14.03,17.03,30.52,29.77,31.11,37.22,4.96,0.0,2.94,10.42,1.103379,11.1505,7.69263,1246.9635627530365
kasur,2011,wheat,20.18,13.67,12.12,15.51,33.47,35.67,35.92,51.12,0.13,12.85,0.71,23.95,1.103379,11.1505,7.69263,1251.0121457489877
kasur,2012,wheat,21.27,14.66,11.6,13.55,41.48,29.12,43.51,39.74,1.65,0.47,19.54,4.8,1.103379,11.1505,7.69263,1615.3846153846152
kasur,2013,wheat,19.0,13.98,11.38,15.4,37.25,41.85,39.58,56.49,0.33,12.94,8.96,68.52,1.103379,11.1505,7.69263,1218.6234817813763
kasur,2014,wheat,19.45,14.92,12.88,15.08,34.37,32.42,41.89,39.29,6.8,3.09,15.21,8.94,1.103379,11.1505,7.69263,1242.5101214574895
kasur,2015,wheat,19.01,13.64,12.51,16.55,39.9,36.9,46.21,49.07,9.22,1.48,18.45,36.7,1.103379,11.1505,7.69263,1174.493927125506
kasur,2016,wheat,20.25,15.38,14.45,17.05,36.19,29.08,37.29,32.77,0.82,0.63,14.94,6.93,1.103379,11.1505,7.69263,1297.165991902834
kasur,2017,wheat,21.16,17.58,12.85,17.53,23.0,25.43,50.44,40.64,1.09,0.01,42.01,5.4,1.103379,11.1505,7.69263,1280.5668016194331
kasur,2018,wheat,19.62,14.84,13.69,17.37,31.4,34.54,32.16,37.21,3.92,12.87,6.95,19.2,1.103379,11.1505,7.69263,1168.825910931174
kasur,2019,wheat,20.01,14.07,11.76,14.05,35.63,37.61,51.55,53.85,2.09,2.72,22.57,52.19,1.103379,11.1505,7.69263,1472.0647773279352
kasur,2020,wheat,19.53,13.05,11.04,15.91,53.09,45.23,62.05,51.16,18.99,18.58,60.31,9.79,1.103379,11.1505,7.69263,1415.3846153846152
kasur,2021,wheat,17.65,13.15,11.79,17.85,47.41,60.21,59.42,45.58,102.63,12.15,31.39,1.66,1.103379,11.1505,7.69263,1265.991902834008
kasur,2022,wheat,18.82,13.6,12.39,15.02,45.9,45.58,66.42,58.59,0.13,0.11,98.5,15.87,1.103379,11.1505,7.69263,1379.3522267206476
kasur,2023,wheat,19.68,15.63,11.89,18.85,49.79,42.01,47.08,36.08,4.85,0.89,10.11,0.45,1.103379,11.1505,7.69263,1513.3603238866397
kasur,2024,wheat,19.28,14.58,12.57,14.93,61.83,51.88,49.5,45.06,12.77,0.04,6.13,15.17,1.103379,11.1505,7.69263,1336.0323886639676
khanewal,1981,wheat,19.43,13.58,13.3,16.83,54.34,63.23,54.65,45.74,14.34,34.45,21.84,12.1,1.50171,9.15522,7.48946,948.4240406812912
khanewal,1982,wheat,20.02,16.17,13.69,13.89,31.93,31.33,38.91,51.26,9.46,0.06,12.5,27.99,1.50171,9.15522,7.48946,948.4240406812912
khanewal,1983,wheat,20.81,14.06,12.74,15.93,32.12,50.96,41.45,37.24,3.4,24.31,2.61,8.43,1.50171,9.15522,7.48946,948.4240406812912
khanewal,1984,wheat,20.24,14.49,12.24,13.72,18.58,30.51,31.96,32.03,0.0,0.36,1.7,9.17,1.50171,9.15522,7.48946,827.5303643724695
khanewal,1985,wheat,20.1,13.97,13.1,17.73,28.31,32.37,47.21,21.46,8.01,6.92,0.28,1.37,1.50171,9.15522,7.48946,991.497975708502
khanewal,1986,wheat,21.1,15.27,12.6,15.35,23.43,37.07,34.36,42.61,0.13,9.66,2.18,11.02,1.50171,9.15522,7.48946,831.9838056680161
khanewal,1987,wheat,21.14,13.9,14.51,17.43,25.95,33.11,33.91,35.1,6.73,0.4,2.39,15.89,1.50171,9.15522,7.48946,862.7530364372469
khanewal,1988,wheat,21.93,15.72,15.53,17.84,13.71,16.9,35.67,26.17,0.0,0.04,2.41,3.55,1.50171,9.15522,7.48946,844.1295546558704
khanewal,1989,wheat,21.48,16.47,12.27,15.38,17.89,35.25,40.67,25.59,0.29,10.92,10.02,0.5,1.50171,9.15522,7.48946,855.8704453441295
khanewal,1990,wheat,21.28,15.9,15.54,16.49,24.45,41.06,43.13,50.42,0.8,13.74,5.77,37.41,1.50171,9.15522,7.48946,749.3927125506073
khanewal,1991,wheat,22.15,15.82,14.04,15.91,23.59,32.92,30.85,29.92,0.0,2.83,0.0,3.79,1.50171,9.15522,7.48946,859.9190283400809
khanewal,1992,wheat,20.72,16.68,14.4,15.5,22.14,34.26,42.18,47.36,0.47,4.54,19.9,17.74,1.50171,9.15522,7.48946,841.2955465587044
khanewal,1993,wheat,19.49,16.93,12.75,19.23,32.96,36.51,41.39,27.25,9.51,1.66,10.6,5.42,1.50171,9.15522,7.48946,896.7611336032388
khanewal,1994,wheat,21.94,16.16,14.49,15.94,20.16,19.35,30.33,32.46,0.02,0.0,1.72,10.91,1.50171,9.15522,7.48946,1022.2672064777328
khanewal,1995,wheat,22.47,15.28,13.09,16.57,26.68,33.3,41.25,42.1,0.12,10.68,7.31,65.24,1.50171,9.15522,7.48946,954.2510121457487
khanewal,1996,wheat,20.49,15.76,13.32,17.31,21.0,33.64,37.39,40.14,0.1,1.23,9.32,12.05,1.50171,9.15522,7.48946,994.7368421052632
khanewal,1997,wheat,19.3,15.34,14.21,16.78,18.56,19.88,27.12,24.64,0.53,0.15,5.56,0.87,1.50171,9.15522,7.48946,1097.165991902834
khanewal,1998,wheat,20.06,13.88,12.97,16.05,38.8,49.11,43.79,40.89,10.16,29.11,0.58,27.1,1.50171,9.15522,7.48946,981.3765182186236
khanewal,1999,wheat,21.67,17.62,13.7,17.12,16.58,19.38,46.98,51.53,0.0,0.0,34.66,23.91,1.50171,9.15522,7.48946,1457.48987854251
khanewal,2000,wheat,22.04,17.08,14.27,14.44,19.65,19.56,37.79,39.28,0.13,0.0,18.51,5.29,1.50171,9.15522,7.48946,1346.153846153846
khanewal,2001,wheat,20.88,16.07,12.53,16.71,20.59,30.55,46.6,31.44,0.76,10.22,43.69,1.24,1.50171,9.15522,7.48946,1151.4170040485828
khanewal,2002,wheat,21.54,16.3,14.47,16.14,21.14,42.16,31.26,34.31,0.0,26.37,0.07,18.83,1.50171,9.15522,7.48946,1104.4534412955466
khanewal,2003,wheat,21.3,16.14,14.08,17.34,30.39,37.4,36.41,42.01,3.11,9.12,2.97,15.5,1.50171,9.15522,7.48946,1098.7854251012143
khanewal,2004,wheat,19.29,15.66,13.98,18.57,22.93,35.51,48.91,31.83,0.35,0.4,7.83,2.27,1.50171,9.15522,7.48946,1249.7975708502024
khanewal,2005,wheat,21.79,16.5,12.33,14.56,26.75,33.9,52.62,54.67,0.28,17.76,9.69,25.37,1.50171,9.15522,7.48946,1148.1781376518218
khanewal,2006,wheat,20.04,14.79,13.14,20.88,27.55,21.0,31.56,32.99,0.55,0.0,1.72,6.35,1.50171,9.15522,7.48946,1276.5182186234815
khanewal,2007,wheat,20.65,13.88,13.29,16.37,43.89,54.91,41.41,59.9,9.45,27.09,0.94,68.15,1.50171,9.15522,7.48946,1085.4251012145749
khanewal,2008,wheat,21.48,14.38,12.17,15.43,28.24,36.7,35.93,34.92,0.18,3.38,6.13,15.68,1.50171,9.15522,7.48946,1259.9190283400808
khanewal,2009,wheat,21.36,16.03,14.06,17.26,23.62,44.26,54.77,43.95,0.0,37.89,17.3,6.34,1.50171,9.15522,7.48946,1218.6234817813763
khanewal,2010,wheat,19.9,15.82,14.8,17.39,25.6,30.31,31.37,31.95,0.28,0.49,1.56,1.5,1.50171,9.15522,7.48946,1246.9635627530365
khanewal,2011,wheat,20.8,13.88,13.12,15.96,24.66,25.05,28.51,48.23,0.0,0.93,0.47,13.39,1.50171,9.15522,7.48946,1186.2348178137652
khanewal,2012,wheat,22.55,14.51,11.98,13.91,36.63,23.32,37.14,31.21,0.06,0.27,0.81,2.35,1.50171,9.15522,7.48946,1255.060728744939
khanewal,2013,wheat,20.4,15.05,12.93,15.58,29.65,37.22,31.43,57.31,0.0,5.44,0.1,61.29,1.50171,9.15522,7.48946,1283.400809716599
khanewal,2014,wheat,20.52,15.45,13.8,15.41,31.64,26.21,34.7,34.79,1.05,0.0,6.04,3.07,1.50171,9.15522,7.48946,1276.5182186234815
khanewal,2015,wheat,20.65,14.86,13.43,17.14,28.67,27.97,40.72,47.23,1.27,0.0,5.52,14.41,1.50171,9.15522,7.48946,1295.9514170040484
khanewal,2016,wheat,20.62,15.56,15.03,18.0,34.74,28.62,35.05,24.79,0.67,0.01,2.56,3.41,1.50171,9.15522,7.48946,1523.0769230769229
khanewal,2017,wheat,21.42,18.4,13.1,17.92,22.58,26.32,47.99,36.35,0.16,0.0,17.9,8.0,1.50171,9.15522,7.48946,1405.6680161943318
khanewal,2018,wheat,20.02,15.35,14.19,17.79,33.14,32.58,29.65,35.39,5.1,9.25,0.01,5.67,1.50171,9.15522,7.48946,1264.372469635627
khanewal,2019,wheat,21.16,14.57,11.93,13.96,27.32,36.37,56.97,53.85,0.08,18.02,38.24,16.5,1.50171,9.15522,7.48946,1331.9838056680162
khanewal,2020,wheat,20.08,14.44,11.45,16.9,49.97,40.77,60.33,46.75,10.53,9.8,31.12,11.07,1.50171,9.15522,7.48946,1351.4170040485828
khanewal,2021,wheat,18.74,13.37,12.22,17.74,43.38,61.55,52.59,47.25,201.63,8.82,8.96,0.02,1.50171,9.15522,7.48946,1493.9271255060728
khanewal,2022,wheat,20.94,15.28,13.29,16.41,28.07,32.08,58.39,46.79,0.0,1.39,38.74,0.62,1.50171,9.15522,7.48946,1514.97975708502
khanewal,2023,wheat,21.24,16.82,11.96,19.65,40.98,36.1,38.43,33.18,5.3,3.25,4.02,2.26,1.50171,9.15522,7.48946,1585.82995951417
khanewal,2024,wheat,21.32,16.52,14.05,16.39,45.61,37.21,39.29,36.59,3.63,0.0,0.13,7.07,1.50171,9.15522,7.48946,1457.48987854251
khushab,1981,wheat,19.43,13.58,11.02,14.08,54.34,63.23,62.19,56.71,14.34,34.45,65.43,36.76,1.200815,11.27145,7.90531,0.0
khushab,1982,wheat,18.12,13.76,11.45,10.77,29.21,34.78,43.72,61.49,4.78,4.12,14.49,108.23,1.200815,11.27145,7.90531,511.3360323886639
khushab,1983,wheat,18.29,11.33,10.26,13.21,36.81,55.81,52.12,49.62,12.27,47.62,15.48,11.75,1.200815,11.27145,7.90531,332.79352226720647
khushab,1984,wheat,18.35,12.94,10.43,11.09,18.77,31.33,33.21,39.29,0.42,0.16,0.94,18.81,1.200815,11.27145,7.90531,397.97570850202425
khushab,1985,wheat,17.78,10.72,10.16,15.0,32.08,47.46,59.4,29.35,39.35,24.46,3.58,3.19,1.200815,11.27145,7.90531,502.0242914979757
khushab,1986,wheat,18.68,12.88,9.89,12.42,25.39,50.14,46.98,55.62,1.71,56.03,3.82,65.99,1.200815,11.27145,7.90531,370.4453441295546
khushab,1987,wheat,18.79,11.39,12.44,15.28,30.38,51.03,42.84,43.82,23.99,16.46,3.78,46.33,1.200815,11.27145,7.90531,391.497975708502
khushab,1988,wheat,19.82,14.06,13.05,15.35,13.15,17.17,40.85,31.65,0.0,0.36,7.07,9.19,1.200815,11.27145,7.90531,444.5344129554656
khushab,1989,wheat,19.27,14.22,10.11,12.16,18.08,40.75,50.1,43.37,0.96,46.85,23.72,2.98,1.200815,11.27145,7.90531,434.81781376518217
khushab,1990,wheat,18.72,13.32,12.51,13.32,24.29,47.31,56.42,57.21,1.52,27.22,14.47,93.19,1.200815,11.27145,7.90531,463.1578947368421
khushab,1991,wheat,19.73,12.93,11.22,13.42,24.05,42.12,44.98,41.57,1.49,27.98,0.37,18.87,1.200815,11.27145,7.90531,491.9028340080971
khushab,1992,wheat,18.68,14.51,12.09,13.02,22.45,41.57,53.25,54.51,1.83,8.03,47.19,42.69,1.200815,11.27145,7.90531,461.9433198380567
khushab,1993,wheat,17.33,14.29,10.0,16.66,39.13,45.98,48.42,33.85,17.15,6.62,11.8,22.37,1.200815,11.27145,7.90531,487.8542510121457
khushab,1994,wheat,19.54,14.51,12.44,13.03,20.72,19.47,35.22,43.0,2.08,0.0,6.25,24.21,1.200815,11.27145,7.90531,576.5182186234817
khushab,1995,wheat,19.94,12.63,10.98,13.82,30.94,41.63,49.37,48.3,0.67,23.04,18.55,27.87,1.200815,11.27145,7.90531,580.161943319838
khushab,1996,wheat,18.26,12.92,11.03,14.59,25.25,38.66,43.73,51.9,5.09,2.71,25.72,46.57,1.200815,11.27145,7.90531,572.8744939271255
khushab,1997,wheat,17.01,13.37,11.89,14.25,24.43,25.11,34.22,33.96,3.85,1.05,18.15,6.18,1.200815,11.27145,7.90531,711.740890688259
khushab,1998,wheat,16.95,11.6,11.01,13.96,44.63,52.48,41.82,44.75,22.84,1.19,7.55,33.03,1.200815,11.27145,7.90531,688.2591093117409
khushab,1999,wheat,19.8,15.81,11.48,15.05,15.08,19.61,55.41,55.24,0.0,3.19,40.18,9.8,1.200815,11.27145,7.90531,590.6882591093117
khushab,2000,wheat,19.8,15.33,11.87,11.96,22.86,18.11,44.93,49.96,3.09,0.0,38.68,17.32,1.200815,11.27145,7.90531,597.5708502024291
khushab,2001,wheat,18.78,13.87,10.81,15.12,20.95,37.62,48.12,29.96,3.59,48.62,1.26,0.73,1.200815,11.27145,7.90531,566.3967611336031
khushab,2002,wheat,19.64,14.69,13.05,13.95,24.24,34.11,33.12,36.58,4.2,1.37,3.73,43.59,1.200815,11.27145,7.90531,686.2348178137652
khushab,2003,wheat,19.72,13.87,11.74,14.23,30.67,43.02,48.07,54.1,9.98,29.14,4.37,52.7,1.200815,11.27145,7.90531,704.4534412955466
khushab,2004,wheat,17.32,13.73,11.55,15.49,25.85,44.92,58.88,45.58,2.35,15.36,31.14,10.65,1.200815,11.27145,7.90531,797.9757085020242
khushab,2005,wheat,19.81,14.39,10.17,11.9,31.47,40.55,50.99,63.58,2.12,10.9,33.25,47.31,1.200815,11.27145,7.90531,851.417004048583
khushab,2006,wheat,17.98,13.06,10.47,17.79,26.54,21.54,45.41,44.76,4.83,0.16,14.5,21.82,1.200815,11.27145,7.90531,798.3805668016194
khushab,2007,wheat,18.03,11.21,10.74,13.7,54.29,58.16,50.33,67.68,18.58,76.75,0.93,99.07,1.200815,11.27145,7.90531,642.5101214574898
khushab,2008,wheat,19.73,12.43,9.32,12.6,31.61,39.74,46.81,43.97,5.24,0.83,35.41,6.0,1.200815,11.27145,7.90531,722.2672064777328
khushab,2009,wheat,19.59,14.24,12.23,14.51,27.49,43.2,54.45,51.17,3.49,21.67,21.92,27.7,1.200815,11.27145,7.90531,777.327935222672
khushab,2010,wheat,18.34,13.73,12.93,13.94,28.68,31.34,31.01,54.13,2.56,0.98,21.55,45.76,1.200815,11.27145,7.90531,813.7651821862347
khushab,2011,wheat,18.68,12.82,11.22,12.73,34.99,26.84,34.28,60.44,6.06,5.86,1.05,36.99,1.200815,11.27145,7.90531,680.161943319838
khushab,2012,wheat,19.42,13.09,9.66,10.85,46.86,24.91,45.01,45.54,1.22,0.14,15.83,17.06,1.200815,11.27145,7.90531,773.2793522267206
khushab,2013,wheat,18.43,12.8,10.07,12.92,29.76,43.2,40.38,62.57,2.06,18.96,2.96,79.6,1.200815,11.27145,7.90531,668.0161943319838
khushab,2014,wheat,18.17,13.97,12.13,12.91,33.96,27.44,33.39,41.85,7.26,0.2,1.44,12.49,1.200815,11.27145,7.90531,748.9878542510121
khushab,2015,wheat,17.33,12.79,11.49,14.58,45.26,37.52,44.07,57.28,3.83,0.0,17.59,34.15,1.200815,11.27145,7.90531,809.3117408906882
khushab,2016,wheat,17.56,13.7,12.88,15.75,45.39,35.86,43.29,36.44,8.27,7.45,10.11,19.04,1.200815,11.27145,7.90531,867.6113360323886
khushab,2017,wheat,19.92,16.69,10.54,14.95,23.19,25.54,58.12,49.49,1.28,0.02,49.35,15.43,1.200815,11.27145,7.90531,833.1983805668016
khushab,2018,wheat,18.06,13.25,12.35,15.19,34.62,34.85,30.39,42.14,5.99,11.59,0.47,21.39,1.200815,11.27145,7.90531,715.7894736842105
khushab,2019,wheat,18.62,12.45,9.52,11.98,34.38,40.05,60.31,59.76,7.38,8.73,39.13,37.93,1.200815,11.27145,7.90531,762.7530364372469
khushab,2020,wheat,17.53,12.1,9.21,14.39,56.75,43.81,65.5,55.55,19.96,10.88,49.38,231.81,1.200815,11.27145,7.90531,910.9311740890688
khushab,2021,wheat,15.66,11.28,10.61,16.32,55.06,63.83,58.35,54.7,55.32,29.2,44.78,168.13,1.200815,11.27145,7.90531,837.6518218623481
khushab,2022,wheat,17.3,12.04,10.33,13.1,48.18,50.44,69.33,62.75,0.06,19.41,107.99,19.3,1.200815,11.27145,7.90531,956.6801619433196
khushab,2023,wheat,17.19,13.51,9.25,15.68,58.78,53.82,55.79,53.19,50.07,4.62,27.5,5.09,1.200815,11.27145,7.90531,922.6720647773278
khushab,2024,wheat,18.38,13.94,11.81,12.98,59.38,49.21,50.47,48.55,37.77,0.71,13.56,19.81,1.200815,11.27145,7.90531,1133.6032388663966
lahore,1981,wheat,19.43,13.58,12.66,15.37,54.34,63.23,59.19,57.69,14.34,34.45,80.76,35.96,0.892492,9.10914,6.35808,561.1336032388664
lahore,1982,wheat,19.14,14.84,12.63,12.7,37.09,33.75,48.0,59.74,28.57,0.77,33.01,79.98,0.892492,9.10914,6.35808,825.1012145748987
lahore,1983,wheat,20.01,13.46,11.82,14.67,34.5,50.73,45.79,45.21,34.67,19.28,20.58,11.29,0.892492,9.10914,6.35808,604.8582995951416
lahore,1984,wheat,19.87,14.27,12.01,13.26,18.11,27.96,30.26,33.0,0.11,0.94,0.67,42.32,0.892492,9.10914,6.35808,885.0202429149797
lahore,1985,wheat,18.65,12.77,11.93,16.13,35.67,40.36,53.73,26.53,7.0,17.84,2.44,4.5,0.892492,9.10914,6.35808,979.7570850202428
lahore,1986,wheat,18.75,14.66,11.75,14.02,36.54,50.63,43.5,52.63,0.87,38.93,3.32,43.06,0.892492,9.10914,6.35808,612.1457489878542
lahore,1987,wheat,20.36,12.78,13.68,16.99,27.15,41.11,43.93,41.84,13.51,15.82,15.54,35.46,0.892492,9.10914,6.35808,836.8421052631578
lahore,1988,wheat,20.63,15.08,14.32,16.66,15.71,16.81,40.41,32.08,0.0,2.83,6.64,15.17,0.892492,9.10914,6.35808,978.9473684210526
lahore,1989,wheat,19.27,15.63,11.45,14.19,33.18,42.1,51.22,41.41,1.75,37.86,29.18,7.14,0.892492,9.10914,6.35808,929.5546558704452
lahore,1990,wheat,20.4,14.86,14.64,15.65,25.31,41.79,46.32,52.33,8.58,22.96,5.84,63.48,0.892492,9.10914,6.35808,993.9271255060728
lahore,1991,wheat,20.33,14.67,12.86,16.24,33.25,38.53,38.99,30.67,0.79,13.94,0.12,5.95,0.892492,9.10914,6.35808,1104.0485829959514
lahore,1992,wheat,19.96,16.04,13.65,14.31,21.64,37.93,52.13,51.36,0.45,10.71,46.6,41.49,0.892492,9.10914,6.35808,1080.5668016194331
lahore,1993,wheat,18.81,15.75,12.35,18.09,37.79,41.93,42.29,32.76,13.2,4.8,8.25,23.17,0.892492,9.10914,6.35808,1061.1336032388665
lahore,1994,wheat,21.17,15.73,14.13,15.22,19.46,17.18,39.6,40.05,1.35,0.0,22.03,18.71,0.892492,9.10914,6.35808,972.0647773279352
lahore,1995,wheat,21.27,14.75,12.22,15.17,29.98,34.77,48.08,49.95,0.3,14.0,42.73,116.14,0.892492,9.10914,6.35808,947.3684210526314
lahore,1996,wheat,19.52,14.89,13.05,16.13,26.34,35.93,39.18,48.06,4.19,2.16,30.8,43.72,0.892492,9.10914,6.35808,1003.2388663967612
lahore,1997,wheat,18.75,14.58,12.81,15.57,24.17,22.77,32.91,35.16,0.52,0.25,22.37,8.93,0.892492,9.10914,6.35808,895.5465587044533
lahore,1998,wheat,19.05,13.27,12.51,15.8,41.26,52.56,38.63,39.35,29.4,4.46,0.73,17.86,0.892492,9.10914,6.35808,1046.153846153846
lahore,1999,wheat,21.42,16.68,12.74,17.17,17.09,20.18,52.78,44.78,0.0,0.0,37.91,2.33,0.892492,9.10914,6.35808,1298.7854251012143
lahore,2000,wheat,21.52,16.82,13.72,13.72,19.99,17.6,40.95,47.1,3.08,0.0,41.47,16.31,0.892492,9.10914,6.35808,1167.2064777327937
lahore,2001,wheat,20.84,15.62,12.64,17.24,21.93,29.99,36.44,24.31,3.38,6.96,2.07,3.58,0.892492,9.10914,6.35808,1135.2226720647773
lahore,2002,wheat,21.1,16.02,14.18,16.0,20.62,32.53,34.3,32.2,0.89,7.32,1.42,9.16,0.892492,9.10914,6.35808,1080.9716599190283
lahore,2003,wheat,21.25,15.95,13.2,15.98,29.38,37.36,39.87,52.54,1.27,10.08,10.78,100.14,0.892492,9.10914,6.35808,1070.4453441295543
lahore,2004,wheat,18.79,15.28,13.23,16.99,28.92,45.09,54.4,41.06,7.38,19.64,26.11,9.83,0.892492,9.10914,6.35808,1180.161943319838
lahore,2005,wheat,21.43,15.98,11.93,13.95,27.53,36.03,50.82,62.51,1.45,17.63,44.65,49.56,0.892492,9.10914,6.35808,1100.0
lahore,2006,wheat,19.4,14.22,12.43,20.58,27.01,21.63,42.46,32.99,1.87,0.0,13.57,5.73,0.892492,9.10914,6.35808,1063.157894736842
lahore,2007,wheat,19.33,13.29,12.32,15.44,54.07,57.02,46.08,63.36,10.08,26.63,0.13,85.28,0.892492,9.10914,6.35808,991.497975708502
lahore,2008,wheat,20.87,13.56,11.3,14.75,30.41,40.21,41.92,37.51,8.78,2.82,22.88,5.88,0.892492,9.10914,6.35808,1011.740890688259
lahore,2009,wheat,20.26,15.98,14.02,16.66,33.9,43.53,51.13,45.4,0.15,10.48,24.25,25.38,0.892492,9.10914,6.35808,1036.4372469635628
lahore,2010,wheat,19.58,15.11,13.86,16.69,30.77,29.68,30.94,40.79,7.13,0.0,3.85,14.21,0.892492,9.10914,6.35808,1161.9433198380566
lahore,2011,wheat,20.05,13.48,11.87,15.0,33.76,36.36,38.91,53.91,1.05,15.53,0.6,27.27,0.892492,9.10914,6.35808,1214.574898785425
lahore,2012,wheat,21.13,14.68,11.4,13.07,41.01,28.12,45.72,44.89,2.12,0.21,28.88,8.44,0.892492,9.10914,6.35808,1246.9635627530365
lahore,2013,wheat,18.83,13.93,11.07,15.19,36.43,42.69,42.75,58.43,0.46,18.3,10.39,76.3,0.892492,9.10914,6.35808,1182.1862348178138
lahore,2014,wheat,18.93,14.49,12.67,14.84,36.65,34.38,41.58,40.62,9.18,3.52,14.88,8.73,0.892492,9.10914,6.35808,1108.906882591093
lahore,2015,wheat,18.44,13.36,12.26,16.21,44.24,38.4,46.69,52.42,11.01,0.66,21.44,48.61,0.892492,9.10914,6.35808,1207.2874493927125
lahore,2016,wheat,20.0,15.1,14.18,16.67,37.86,32.61,39.78,36.72,1.49,2.26,19.49,7.82,0.892492,9.10914,6.35808,1276.1133603238866
lahore,2017,wheat,20.77,17.29,12.57,17.0,24.4,25.47,52.55,45.31,1.17,0.01,55.35,8.67,0.892492,9.10914,6.35808,1262.753036437247
lahore,2018,wheat,19.44,14.56,13.43,16.89,31.75,36.52,33.49,39.65,3.38,16.4,7.79,26.76,0.892492,9.10914,6.35808,1275.3036437246965
lahore,2019,wheat,19.71,13.71,11.45,13.83,38.27,39.85,54.93,57.31,4.27,3.69,28.24,71.85,0.892492,9.10914,6.35808,1461.1336032388665
lahore,2020,wheat,19.23,12.75,10.79,15.54,55.7,47.66,64.25,54.34,22.24,25.13,68.39,17.77,0.892492,9.10914,6.35808,1299.5951417004048
lahore,2021,wheat,17.21,12.91,11.5,17.49,50.8,62.1,62.59,49.55,62.41,16.93,44.04,2.41,0.892492,9.10914,6.35808,1390.6882591093115
lahore,2022,wheat,18.15,13.21,11.99,14.44,50.91,49.57,71.03,63.74,0.16,0.42,119.53,22.2,0.892492,9.10914,6.35808,1412.9554655870445
lahore,2023,wheat,18.94,15.05,11.44,18.17,55.48,48.09,54.08,41.43,10.68,1.81,18.73,0.9,0.892492,9.10914,6.35808,1505.6680161943318
lahore,2024,wheat,18.96,14.17,12.26,14.38,64.94,55.02,52.38,49.22,21.41,0.18,7.74,22.45,0.892492,9.10914,6.35808,1376.5182186234815
layyah,1981,wheat,19.43,13.58,12.22,15.3,54.34,63.23,46.48,43.85,14.34,34.45,20.95,29.63,0.895822,6.57107,7.74795,0.0
layyah,1982,wheat,19.21,14.77,12.58,12.39,23.1,28.72,38.54,52.06,6.63,0.14,43.9,59.48,0.895822,6.57107,7.74795,588.663967611336
layyah,1983,wheat,19.34,12.76,11.59,14.36,33.88,48.1,43.76,40.22,8.18,52.06,1.67,12.46,0.895822,6.57107,7.74795,470.0404858299595
layyah,1984,wheat,19.0,13.5,11.13,12.73,17.4,29.29,31.77,30.4,0.0,2.17,2.67,6.68,0.895822,6.57107,7.74795,495.95141700404855
layyah,1985,wheat,19.1,13.12,12.3,16.99,25.9,28.42,41.71,21.42,3.26,4.78,1.02,3.91,0.895822,6.57107,7.74795,663.9676113360323
layyah,1986,wheat,19.74,14.45,11.79,14.41,22.56,31.31,30.2,38.82,1.14,9.13,1.27,9.18,0.895822,6.57107,7.74795,554.6558704453441
layyah,1987,wheat,20.32,13.32,13.93,16.39,22.42,27.95,27.5,33.37,5.29,0.4,1.79,25.25,0.895822,6.57107,7.74795,653.8461538461538
layyah,1988,wheat,20.91,15.3,14.57,16.87,13.48,15.93,34.77,26.1,0.0,0.15,6.14,2.63,0.895822,6.57107,7.74795,688.2591093117409
layyah,1989,wheat,20.16,15.53,11.65,14.3,14.81,33.1,33.51,23.03,0.73,14.55,6.02,1.14,0.895822,6.57107,7.74795,665.1821862348178
layyah,1990,wheat,20.01,14.4,14.24,14.72,24.71,41.98,44.4,47.71,1.1,17.69,8.06,27.74,0.895822,6.57107,7.74795,612.5506072874493
layyah,1991,wheat,20.67,14.26,12.85,14.49,19.28,33.38,32.0,30.3,0.0,4.04,0.0,7.72,0.895822,6.57107,7.74795,686.6396761133602
