Unnamed: 0,district,year,crop,germ_temp,veg_temp,flow_temp,fruit_temp,germ_rh,veg_rh,flow_rh,fruit_rh,germ_prec,veg_prec,flow_prec,fruit_prec,n__g/kg,soc__g/kg,soil_ph,kg/acre
1959,narowal,2018,maize,23.51,28.42,33.88,35.84,35.24,33.43,21.58,36.62,11.65,37.01,14.35,106.85,1.690081,15.68695,7.57053,1214.574899
1962,narowal,2019,maize,18.83,28.03,32.49,37.05,58.9,43.18,29.07,24.88,23.02,41.42,17.39,26.08,1.690081,15.68695,7.57053,5202.42
1965,narowal,2020,maize,17.97,24.22,30.73,33.75,73.77,62.23,43.7,43.39,171.21,37.44,32.94,73.75,1.690081,15.68695,7.57053,2199.099250145635
1968,narowal,2021,maize,23.04,26.04,32.44,35.22,43.36,38.06,32.18,35.9,20.9,38.4,46.41,67.44,1.690081,15.68695,7.57053,2268.333653478796
1971,narowal,2022,maize,23.26,31.22,34.63,35.62,51.39,25.64,25.68,30.95,6.6,1.16,31.4,95.39,1.690081,15.68695,7.57053,2337.568056811986
1974,narowal,2023,maize,21.4,25.76,29.18,32.88,55.05,47.27,44.47,52.45,81.76,38.27,82.63,209.09,1.690081,15.68695,7.57053,2406.802460145147
1977,narowal,2024,maize,20.07,26.03,33.3,37.73,51.41,45.43,30.92,25.04,82.17,74.18,8.35,43.33,1.690081,15.68695,7.57053,2476.036863478337
2772,okara,1981,maize,20.25,29.5,35.87,38.82,50.68,23.97,18.23,13.88,39.02,2.52,10.31,9.65,1.08363,10.17476,7.74057,580.9716599
2775,okara,1982,maize,17.15,25.53,28.62,36.11,70.37,53.26,54.2,30.41,125.14,134.79,70.03,40.01,1.08363,10.17476,7.74057,615.7894737
2778,okara,1983,maize,20.0,24.94,32.3,37.28,35.25,45.24,35.68,22.07,21.72,65.8,55.27,2.21,1.08363,10.17476,7.74057,611.7408907
2781,okara,1984,maize,23.82,29.29,36.71,39.11,32.0,24.8,11.2,23.49,15.63,17.17,0.19,21.36,1.08363,10.17476,7.74057,633.1983806
2784,okara,1985,maize,24.16,28.75,35.37,38.44,18.0,31.02,14.94,22.76,7.69,25.96,4.08,21.77,1.08363,10.17476,7.74057,554.6558704
2787,okara,1986,maize,20.02,28.18,33.79,37.51,46.36,29.99,17.69,24.41,38.63,15.14,17.36,39.47,1.08363,10.17476,7.74057,611.7408907
2790,okara,1987,maize,21.97,29.37,30.8,37.72,43.2,22.25,33.84,24.16,24.11,2.62,54.08,25.07,1.08363,10.17476,7.74057,618.2186235
2793,okara,1988,maize,21.65,31.03,37.15,39.39,35.02,17.6,11.5,20.6,16.91,7.21,0.36,20.4,1.08363,10.17476,7.74057,631.1740891
2796,okara,1989,maize,21.21,27.5,34.37,37.82,36.67,20.15,12.12,23.89,24.17,5.96,7.38,15.06,1.08363,10.17476,7.74057,556.2753036
2799,okara,1990,maize,19.69,26.91,36.2,39.13,42.62,33.37,20.19,21.37,55.33,17.93,4.03,11.71,1.08363,10.17476,7.74057,636.0323887
2802,okara,1991,maize,22.93,26.98,34.81,38.07,25.11,28.63,15.14,18.91,2.77,30.99,3.0,12.06,1.08363,10.17476,7.74057,649.7975709
2805,okara,1992,maize,20.2,27.2,33.14,38.51,40.83,30.18,22.23,16.09,20.78,4.85,18.96,8.38,1.08363,10.17476,7.74057,635.6275304
2808,okara,1993,maize,20.13,29.16,36.09,38.28,36.2,25.31,14.38,22.69,27.6,13.62,9.06,15.75,1.08363,10.17476,7.74057,656.6801619
2811,okara,1994,maize,24.33,27.55,34.91,38.79,26.99,21.06,19.34,21.85,4.7,11.13,28.74,19.94,1.08363,10.17476,7.74057,674.8987854
2814,okara,1995,maize,19.88,26.11,34.89,38.18,43.08,35.56,16.63,23.14,18.02,13.51,5.13,30.86,1.08363,10.17476,7.74057,674.0890688
2817,okara,1996,maize,22.9,29.57,33.42,35.34,39.18,18.83,16.76,37.62,20.79,3.68,6.19,138.31,1.08363,10.17476,7.74057,710.9311741
2820,okara,1997,maize,21.85,27.42,32.17,36.71,28.51,28.68,22.96,29.64,11.22,17.4,12.67,25.77,1.08363,10.17476,7.74057,636.437247
2823,okara,1998,maize,20.86,30.8,35.82,37.23,32.35,19.69,15.96,25.5,3.14,4.0,1.71,24.95,1.08363,10.17476,7.74057,1321.862348
2826,okara,1999,maize,23.34,31.07,35.48,38.01,22.71,9.77,18.88,24.79,2.49,0.09,12.16,27.59,1.08363,10.17476,7.74057,1220.242915
2829,okara,2000,maize,21.39,31.73,37.43,37.52,22.91,12.5,19.1,25.42,2.16,0.08,5.14,30.78,1.08363,10.17476,7.74057,1176.518219
2832,okara,2001,maize,23.59,28.75,36.93,36.71,18.98,28.05,22.5,36.1,15.33,14.37,21.51,58.85,1.08363,10.17476,7.74057,1069.635628
2835,okara,2002,maize,23.84,30.88,36.84,38.93,26.56,16.81,15.36,22.04,9.56,3.08,20.92,17.18,1.08363,10.17476,7.74057,1207.287449
2838,okara,2003,maize,21.42,30.01,34.23,38.89,39.25,22.68,12.7,22.63,14.59,1.71,9.83,33.55,1.08363,10.17476,7.74057,1426.315789
2841,okara,2004,maize,26.64,31.81,35.21,36.89,15.86,17.44,19.91,31.61,0.0,11.0,14.56,68.56,1.08363,10.17476,7.74057,2218.623482
2844,okara,2005,maize,21.63,26.95,32.85,38.69,56.78,29.27,23.76,21.53,62.6,8.16,13.64,35.59,1.08363,10.17476,7.74057,2089.878543
2847,okara,2006,maize,22.11,29.82,37.5,35.36,41.55,18.7,19.87,34.0,28.1,2.1,25.9,83.36,1.08363,10.17476,7.74057,1827.935223
2850,okara,2007,maize,20.61,31.52,35.53,36.88,50.9,25.99,20.71,37.78,35.83,5.24,11.89,140.86,1.08363,10.17476,7.74057,2586.639676
2853,okara,2008,maize,25.77,27.9,34.91,36.19,18.94,36.27,24.39,42.91,0.11,39.8,24.97,83.46,1.08363,10.17476,7.74057,2465.182186
2856,okara,2009,maize,23.15,28.15,35.3,37.53,33.9,31.02,20.93,20.87,31.39,11.52,26.67,9.93,1.08363,10.17476,7.74057,3394.68357
2859,okara,2010,maize,26.35,32.39,36.05,37.48,25.49,17.4,17.97,25.84,3.13,1.42,6.83,24.34,1.08363,10.17476,7.74057,2878.2272
2862,okara,2011,maize,23.47,28.05,36.74,37.03,29.84,29.38,21.34,34.17,2.45,24.49,15.77,79.83,1.08363,10.17476,7.74057,2292.016
2865,okara,2012,maize,21.94,28.59,34.59,38.55,21.64,34.18,18.53,20.13,3.54,28.03,1.89,8.76,1.08363,10.17476,7.74057,3303.643725
2868,okara,2013,maize,22.05,28.46,35.38,37.34,42.19,31.72,17.23,30.56,11.48,11.71,4.4,55.18,1.08363,10.17476,7.74057,2771.2045
2871,okara,2014,maize,21.27,27.58,32.89,38.42,38.42,33.32,29.64,24.75,18.22,36.72,29.92,32.63,1.08363,10.17476,7.74057,3028.34
2874,okara,2015,maize,20.08,27.87,34.89,36.4,55.22,43.04,20.75,29.4,82.15,20.22,12.71,28.64,1.08363,10.17476,7.74057,3224.0822
2877,okara,2016,maize,23.25,29.68,36.66,38.07,41.61,26.06,20.65,29.47,30.53,6.28,11.97,49.48,1.08363,10.17476,7.74057,3421.7
2880,okara,2017,maize,22.85,30.84,35.81,35.86,32.74,24.59,21.73,38.65,7.66,22.66,12.68,90.91,1.08363,10.17476,7.74057,3253.69
2883,okara,2018,maize,24.39,29.84,34.81,35.95,29.19,26.59,19.89,39.27,8.09,12.85,8.05,86.42,1.08363,10.17476,7.74057,3404.27
2886,okara,2019,maize,20.15,29.72,33.25,37.77,44.52,34.77,28.2,23.94,10.83,35.65,31.73,25.49,1.08363,10.17476,7.74057,3885.42
2889,okara,2020,maize,19.2,25.58,32.69,35.79,66.94,56.26,37.33,38.15,149.08,24.09,23.72,49.55,1.08363,10.17476,7.74057,4307.692308
2892,okara,2021,maize,23.44,27.35,33.44,36.27,40.75,32.94,28.44,32.4,11.94,21.22,36.4,40.46,1.08363,10.17476,7.74057,3214.574899
2895,okara,2022,maize,25.07,32.8,35.99,36.51,40.26,17.66,21.32,29.16,5.42,0.06,12.48,55.44,1.08363,10.17476,7.74057,3609.874494
2898,okara,2023,maize,22.78,27.13,30.88,34.15,45.11,41.64,38.67,48.47,67.33,17.58,76.53,139.2,1.08363,10.17476,7.74057,3673.964777
2901,okara,2024,maize,21.47,27.51,35.83,38.53,37.98,36.59,20.6,26.56,41.24,20.09,3.48,37.76,1.08363,10.17476,7.74057,3871.1254802700714
3036,pakpattan,1981,maize,21.12,30.39,36.16,39.02,44.97,20.31,18.66,14.04,29.02,3.65,9.37,6.68,1.606009,9.99393,7.61202,0.0
3039,pakpattan,1982,maize,18.14,26.66,29.87,37.15,63.7,46.6,47.01,26.51,89.19,88.14,53.61,28.65,1.606009,9.99393,7.61202,0.0
3042,pakpattan,1983,maize,20.62,25.63,33.28,37.83,30.98,41.73,32.37,21.43,13.34,52.6,48.17,1.21,1.606009,9.99393,7.61202,0.0
3045,pakpattan,1984,maize,24.55,29.81,36.96,39.22,28.16,21.9,11.53,22.97,11.22,10.76,0.05,12.71,1.606009,9.99393,7.61202,0.0
3048,pakpattan,1985,maize,24.81,29.37,35.66,38.54,17.3,29.42,14.62,23.25,4.42,23.06,2.32,10.13,1.606009,9.99393,7.61202,0.0
3051,pakpattan,1986,maize,20.55,28.47,34.32,38.16,43.53,29.36,17.06,23.64,59.37,12.53,16.61,33.22,1.606009,9.99393,7.61202,0.0
3054,pakpattan,1987,maize,22.51,29.95,31.87,37.89,39.63,19.84,30.31,24.23,20.58,1.82,33.03,20.45,1.606009,9.99393,7.61202,0.0
3057,pakpattan,1988,maize,22.27,31.53,37.3,39.69,31.64,15.85,11.99,20.98,14.53,4.61,0.99,10.63,1.606009,9.99393,7.61202,0.0
3060,pakpattan,1989,maize,21.72,28.03,34.46,37.96,34.41,18.92,11.46,25.33,26.77,3.74,3.78,13.8,1.606009,9.99393,7.61202,0.0
3063,pakpattan,1990,maize,20.21,28.19,36.74,39.07,39.09,27.1,19.5,22.11,29.63,11.04,4.34,6.34,1.606009,9.99393,7.61202,0.0
3066,pakpattan,1991,maize,23.41,27.87,35.19,38.52,23.69,25.6,14.71,18.54,2.57,19.95,2.63,7.84,1.606009,9.99393,7.61202,607.2874494
3069,pakpattan,1992,maize,20.97,27.5,33.73,38.89,35.03,28.38,19.59,16.34,14.15,10.73,12.84,4.07,1.606009,9.99393,7.61202,551.417004
3072,pakpattan,1993,maize,20.76,29.76,36.27,38.5,32.32,23.33,14.39,23.26,19.76,12.63,12.84,10.33,1.606009,9.99393,7.61202,560.7287449
3075,pakpattan,1994,maize,24.86,27.75,35.16,39.24,25.33,20.08,18.77,21.6,4.11,10.34,24.71,9.3,1.606009,9.99393,7.61202,634.0080972
3078,pakpattan,1995,maize,20.42,26.58,35.07,38.51,39.95,32.9,16.04,21.95,15.43,23.21,6.98,16.7,1.606009,9.99393,7.61202,674.8987854
3081,pakpattan,1996,maize,23.58,30.25,33.21,35.95,34.02,16.47,17.99,35.42,14.72,4.87,14.05,68.07,1.606009,9.99393,7.61202,672.0647773
3084,pakpattan,1997,maize,22.3,27.75,32.47,36.94,27.29,26.85,22.48,29.9,8.71,15.89,12.57,20.66,1.606009,9.99393,7.61202,670.4453441
3087,pakpattan,1998,maize,21.27,31.09,36.04,37.6,31.65,18.88,15.42,24.71,4.82,1.14,1.24,18.82,1.606009,9.99393,7.61202,1092.307692
3090,pakpattan,1999,maize,23.62,31.21,35.49,38.47,22.89,9.59,19.26,22.81,3.09,0.01,14.59,11.96,1.606009,9.99393,7.61202,1000.809717
3093,pakpattan,2000,maize,21.77,31.95,37.61,38.0,20.8,12.27,19.48,23.14,6.35,0.02,2.01,11.05,1.606009,9.99393,7.61202,908.097166
3096,pakpattan,2001,maize,24.03,29.2,37.42,37.77,17.98,26.05,22.29,31.27,7.52,15.27,14.45,33.07,1.606009,9.99393,7.61202,704.048583
3099,pakpattan,2002,maize,24.03,31.14,36.96,39.41,26.34,15.92,15.86,21.28,13.57,1.82,20.12,9.02,1.606009,9.99393,7.61202,1063.967611
3102,pakpattan,2003,maize,22.52,30.39,34.48,39.19,30.42,19.07,11.74,21.84,5.09,0.55,5.51,17.09,1.606009,9.99393,7.61202,1174.493927
3105,pakpattan,2004,maize,26.89,32.07,35.78,37.69,14.27,16.71,18.12,28.15,0.0,4.75,8.81,47.39,1.606009,9.99393,7.61202,2503.238866
3108,pakpattan,2005,maize,22.37,27.79,32.9,39.12,51.85,24.17,23.55,20.33,45.68,4.67,19.48,8.74,1.606009,9.99393,7.61202,2389.878543
3111,pakpattan,2006,maize,22.49,30.2,37.91,35.93,39.87,18.1,19.24,32.22,23.21,4.73,18.65,54.61,1.606009,9.99393,7.61202,2771.659919
